"title","year","length","budget","rating","votes","r1","r2","r3","r4","r5","r6","r7","r8","r9","r10","mpaa","Action","Animation","Comedy","Drama","Documentary","Romance","Short"
"Ippotis tis lakouvas, O",1985,93,NA,7.7,9,0,0,14.5,0,14.5,14.5,14.5,14.5,0,44.5,"",0,0,1,0,0,0,0
"Baara",1978,90,NA,5.6,7,24.5,0,0,0,24.5,0,24.5,0,14.5,0,"",0,0,0,0,0,0,0
"Code of Silence",1985,101,NA,5.4,504,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,4.5,"",1,0,0,1,0,0,0
"Baccanti, Le",1961,100,NA,3.6,7,0,14.5,24.5,24.5,14.5,0,14.5,0,0,0,"",1,0,0,0,0,0,0
"Spin the Bottle",2000,83,NA,5.1,103,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,"",0,0,1,1,0,0,0
"Doe Boy, The",2001,85,NA,6.3,88,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,4.5,24.5,"",0,0,0,1,0,0,0
"Cheong wong",2000,89,NA,6.9,114,4.5,4.5,0,4.5,4.5,14.5,34.5,24.5,4.5,14.5,"",1,0,0,0,0,0,0
"Android",1983,80,NA,5.5,364,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"First Man Into Space",1959,77,NA,4.1,88,4.5,4.5,14.5,24.5,24.5,24.5,4.5,4.5,0,4.5,"",0,0,0,1,0,1,0
"Zoo",1999,90,NA,5.1,27,0,4.5,0,24.5,0,0,4.5,4.5,4.5,45.5,"",0,0,1,0,0,0,0
"Hoa-Binh",1970,93,NA,5.9,8,0,0,0,14.5,0,14.5,45.5,24.5,0,0,"",0,0,0,1,0,0,0
"Side Street",1950,83,NA,7,125,0,0,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,"",0,0,0,1,0,0,0
"Big Daddy",1999,93,34200000,5.9,18258,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"PG-13",0,0,1,0,0,0,0
"Kontrakt",1980,110,NA,6.8,31,4.5,0,4.5,4.5,4.5,14.5,14.5,34.5,4.5,14.5,"",0,0,0,0,0,0,0
"Rules of Engagement",2000,128,60000000,6.3,7903,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Ticks",1999,10,NA,8.6,8,14.5,0,0,0,0,0,0,14.5,0,74.5,"",0,0,0,0,0,0,1
"Peuple migrateur, Le",2001,92,NA,8,3085,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"",0,0,0,0,1,0,0
"Generale dell'armata morte, Il",1983,105,NA,4.1,8,0,24.5,0,0,14.5,14.5,24.5,0,0,24.5,"",0,0,0,0,0,0,0
"Flammen im Paradies",1997,105,NA,5.7,22,14.5,0,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"",0,0,0,1,0,0,0
"Only Thrill, The",1997,103,NA,5.7,154,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,1,0
"Rats",2003,90,NA,3.1,151,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"Blood Freak",1972,86,NA,3.4,125,34.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,24.5,"",0,0,0,0,0,0,0
"Airmail",1932,84,305000,6,76,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"",0,0,0,1,0,0,0
"Canterbury Tale, A",1944,95,NA,7.9,344,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,34.5,"",0,0,0,1,0,0,0
"Children Who Labor",1912,13,NA,5.3,13,0,4.5,4.5,0,34.5,34.5,4.5,14.5,0,0,"",0,0,0,1,0,0,1
"Big Broadcast of 1936, The",1935,97,NA,5.9,34,4.5,4.5,4.5,14.5,4.5,24.5,14.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Year of the Comet",1992,91,NA,5.2,331,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,14.5,"",1,0,1,0,0,1,0
"Fishing for Trauster",2004,24,20000,8.2,8,14.5,0,0,0,14.5,0,0,0,0,74.5,"",0,0,1,0,0,0,1
"Hare Splitter",1948,7,NA,7,30,4.5,0,0,4.5,4.5,14.5,44.5,14.5,4.5,14.5,"",0,1,1,0,0,0,1
"Monon, tis zois tou taxidion, To",2001,85,NA,6.7,10,0,0,0,24.5,24.5,0,24.5,0,24.5,24.5,"",0,0,0,1,0,0,0
"Snezenky a machri",1982,82,NA,7.8,40,0,0,0,0,4.5,14.5,14.5,14.5,14.5,44.5,"",0,0,1,0,0,0,0
"Handful of Dust, A",1988,118,NA,6.7,313,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"",0,0,0,1,0,0,0
"Ceddo",1977,120,NA,5.9,37,4.5,0,4.5,4.5,4.5,4.5,4.5,14.5,14.5,34.5,"",0,0,0,1,0,0,0
"Zip 'N Snort",1961,6,NA,7,31,0,0,4.5,0,14.5,4.5,34.5,14.5,14.5,14.5,"",0,1,1,0,0,0,1
"Bidasses en folie, Les",1971,95,NA,3.8,44,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,"",0,0,1,0,0,0,0
"Weasels Rip My Flesh",1979,67,NA,3.1,33,34.5,4.5,4.5,4.5,14.5,14.5,4.5,0,0,14.5,"",0,0,0,0,0,0,0
"Strangers When We Meet",1960,117,NA,6.3,188,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"",0,0,0,1,0,0,0
"Tie Xi Qu: West of the Tracks - Part 1: Rust",2003,240,NA,9.5,14,0,0,0,0,0,0,0,24.5,4.5,74.5,"",0,0,0,0,1,0,0
"Bez konca",1985,109,NA,7.5,165,4.5,4.5,4.5,4.5,4.5,4.5,24.5,24.5,24.5,14.5,"",0,0,0,1,0,0,0
"Soggy Penis Syndrome",2004,6,NA,8,6,0,0,0,34.5,0,0,0,0,0,64.5,"",0,0,0,0,0,0,1
"Zhong an zu",1993,103,NA,6.6,478,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,14.5,"R",1,0,0,1,0,0,0
"Un moment de bonheur",2002,84,NA,6.3,30,0,0,0,4.5,14.5,24.5,34.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Dirt",2003,91,NA,7.3,7,0,0,0,0,0,44.5,24.5,0,14.5,14.5,"",0,0,1,1,0,0,0
"Car 99",1935,67,NA,7.6,10,0,0,0,0,0,24.5,34.5,34.5,14.5,14.5,"",1,0,0,0,0,0,0
"Oinaru genei",1999,95,NA,4.7,36,14.5,4.5,0,14.5,4.5,4.5,4.5,24.5,4.5,14.5,"",0,0,0,1,0,0,0
"Morirai a mezzanotte",1986,88,NA,5.3,17,14.5,0,4.5,0,14.5,14.5,34.5,4.5,0,14.5,"",0,0,0,0,0,0,0
"Picture Perfect",1997,105,19000000,5.6,3019,4.5,4.5,4.5,4.5,24.5,24.5,14.5,4.5,4.5,4.5,"PG-13",0,0,1,0,0,1,0
"Michael Sheli",1975,95,NA,7.7,9,0,0,0,0,14.5,24.5,24.5,24.5,24.5,0,"",0,0,0,1,0,0,0
"Ident",1989,5,NA,6.3,43,0,4.5,0,14.5,14.5,14.5,4.5,24.5,4.5,4.5,"",0,1,0,0,0,0,1
"Run for the Sun",1956,99,NA,6,111,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Tak for Alt: Survival of a Human Spirit",1999,61,NA,9.2,5,0,0,0,0,0,0,24.5,0,24.5,64.5,"",0,0,0,0,1,0,0
"Hana-bi",1997,103,NA,7.7,4836,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,34.5,"",0,0,0,1,0,0,0
"Million Dollar Baby",1941,100,NA,4.7,44,4.5,4.5,4.5,4.5,4.5,24.5,14.5,4.5,4.5,4.5,"",0,0,1,0,0,1,0
"Overland Telegraph",1951,60,NA,6.6,10,0,0,0,0,14.5,24.5,34.5,24.5,0,24.5,"",0,0,0,0,0,0,0
"King of the Jungle",1933,73,NA,5.8,12,0,4.5,0,4.5,4.5,14.5,24.5,4.5,14.5,4.5,"",1,0,0,0,0,0,0
"Pintin al rescate, Los",2000,82,NA,5.8,6,0,14.5,0,14.5,0,45.5,14.5,0,0,0,"",0,1,1,0,0,0,0
"Brother Rat",1938,90,NA,5.4,89,14.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Necessary Roughness",1991,108,NA,5.5,1541,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"",0,0,1,0,0,0,0
"Best Seller",1987,95,NA,6.3,714,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Yepeto",1999,107,NA,6.7,56,4.5,4.5,0,4.5,4.5,14.5,14.5,14.5,34.5,14.5,"",0,0,0,1,0,0,0
"Blood Feast 2: All U Can Eat",2002,99,NA,4.9,145,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,24.5,"R",0,0,1,0,0,0,0
"Max Keeble's Big Move",2001,86,12000000,5.3,587,4.5,4.5,4.5,4.5,14.5,24.5,14.5,4.5,4.5,14.5,"PG",0,0,1,0,0,0,0
"Bloodrage",1979,78,NA,3.4,34,24.5,4.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,24.5,"",0,0,0,0,0,0,0
"Granny Get Your Gun",1940,56,NA,5.9,20,0,4.5,0,4.5,14.5,34.5,24.5,0,4.5,14.5,"",0,0,1,0,0,0,0
"Faustyna",1995,73,NA,5.5,13,4.5,0,4.5,0,0,14.5,0,14.5,14.5,34.5,"",0,0,0,1,0,0,0
"Raging Bull",1980,129,18000000,8.4,26739,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,34.5,"",0,0,0,1,0,0,0
"Romeo & Julia",1992,92,NA,2.3,18,24.5,0,4.5,4.5,4.5,4.5,4.5,14.5,4.5,24.5,"",0,0,0,0,0,0,0
"Donde acaban los caminos",2004,82,500000,8,5,0,0,0,0,0,0,44.5,44.5,0,24.5,"",0,0,0,1,0,0,0
"Last Challenge, The",1967,105,NA,5.7,70,0,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Devonsville Terror, The",1983,82,NA,3.7,134,4.5,14.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Storm Fear",1955,88,NA,7.1,28,0,0,0,4.5,4.5,14.5,34.5,34.5,4.5,0,"",0,0,0,1,0,0,0
"Claudia",1943,91,NA,7.5,46,0,4.5,0,0,0,4.5,24.5,34.5,14.5,14.5,"",0,0,1,1,0,0,0
"Lemmy",2002,111,NA,8.9,8,0,0,0,0,14.5,0,0,14.5,24.5,45.5,"",0,0,0,0,1,0,0
"Capriccio all'italiana",1968,95,NA,6.2,22,4.5,4.5,4.5,0,4.5,4.5,4.5,24.5,4.5,24.5,"",0,0,1,0,0,0,0
"Fiver Thing, The",2000,7,NA,5.5,9,14.5,24.5,0,0,0,24.5,44.5,0,0,0,"",0,0,1,0,0,0,1
"Devil in Miss Jones, The",1973,68,NA,6.1,255,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,24.5,"",0,0,0,0,0,0,0
"Dracula's Dog",1978,90,NA,3.4,130,24.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Not of This Earth",1988,81,NA,4.4,236,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Relic, The",1997,110,40000000,5.3,5102,4.5,4.5,4.5,14.5,14.5,14.5,14.5,4.5,4.5,4.5,"R",0,0,0,0,0,0,0
"To Parsifal",1963,16,NA,6.5,9,0,0,0,14.5,0,34.5,24.5,0,14.5,24.5,"",0,0,0,0,0,0,1
"Mal",1999,85,NA,5.3,30,24.5,0,14.5,0,14.5,14.5,14.5,14.5,4.5,4.5,"",0,0,0,1,0,0,0
"Wild Party, The",1956,91,NA,6.1,11,0,0,0,0,34.5,0,4.5,34.5,4.5,4.5,"",0,0,0,1,0,0,0
"Uuno Turhapuro, Suomen tasavallan herra presidentti",1992,84,NA,3.9,112,14.5,4.5,14.5,14.5,14.5,4.5,14.5,4.5,4.5,4.5,"",0,0,1,0,0,0,0
"Diliryo",1997,125,NA,7.4,7,0,0,0,14.5,14.5,0,14.5,24.5,0,24.5,"",0,0,0,1,0,0,0
"Liberty",1929,20,NA,8.3,110,0,0,4.5,4.5,4.5,4.5,24.5,24.5,14.5,24.5,"",0,0,1,0,0,0,1
"Flesh Suitcase",1995,90,1000000,5.2,28,4.5,4.5,4.5,0,4.5,14.5,14.5,14.5,4.5,24.5,"",0,0,0,0,0,0,0
"Bargain Day",1931,20,NA,7,12,0,0,0,4.5,4.5,4.5,24.5,24.5,24.5,0,"",0,0,1,0,0,0,1
"Manneken Pis",1995,89,NA,7.3,285,4.5,4.5,0,4.5,4.5,14.5,14.5,34.5,24.5,14.5,"",0,0,1,1,0,1,0
"Rocket to the Moon",1967,95,NA,5.2,90,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,0,4.5,"",0,0,1,0,0,0,0
"Szamba",1996,100,NA,6.1,60,4.5,4.5,4.5,4.5,4.5,24.5,14.5,14.5,14.5,14.5,"",0,0,1,1,0,0,0
"Hlemmur",2002,86,NA,8.6,5,0,0,0,0,0,0,0,44.5,64.5,0,"",0,0,0,0,1,0,0
"Adagio",2000,7,NA,6.9,7,0,0,0,0,14.5,0,24.5,0,14.5,44.5,"",0,1,0,1,0,0,1
"Sexplorer",1975,82,NA,2.5,11,24.5,0,0,4.5,4.5,4.5,0,4.5,4.5,24.5,"",0,0,1,0,0,0,0
"Uncle Vanya",1963,110,NA,7,16,14.5,0,4.5,0,4.5,4.5,4.5,14.5,14.5,34.5,"",0,0,0,1,0,0,0
"Stevie",1978,102,NA,6.6,90,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"",0,0,0,1,0,0,0
"Symphony for the Spire",1992,65,NA,6.5,7,14.5,0,0,0,14.5,0,14.5,14.5,14.5,24.5,"",0,0,0,0,0,0,0
"Ljubi, ljubi, al' glavu ne gubi",1981,90,NA,6.9,10,0,14.5,0,0,14.5,0,0,24.5,24.5,44.5,"",0,0,1,0,0,1,0
"President Vanishes, The",1934,80,NA,5.7,9,0,14.5,14.5,0,0,14.5,14.5,14.5,24.5,24.5,"",0,0,0,1,0,0,0
"Profile for Murder",1996,95,NA,4.7,76,4.5,4.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Crazy Love",2004,7,2000,9.2,17,4.5,0,0,0,4.5,0,0,0,0,84.5,"",0,0,1,0,0,0,1
"Fu gui bing tuan",1989,89,NA,5.4,15,0,4.5,0,0,34.5,34.5,24.5,0,0,4.5,"",1,0,1,0,0,0,0
"Professione: reporter",1975,119,NA,7.3,864,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"",0,0,0,1,0,0,0
"Gordon's War",1973,85,NA,5.7,39,4.5,4.5,4.5,4.5,34.5,24.5,4.5,14.5,4.5,4.5,"",0,0,0,0,0,0,0
"Ningen no yakusoku",1986,124,NA,6.6,9,0,0,0,14.5,0,14.5,24.5,24.5,34.5,0,"",0,0,0,0,0,0,0
"Unborn, The",2003,108,NA,5.8,34,4.5,4.5,4.5,14.5,4.5,24.5,4.5,14.5,4.5,14.5,"",0,0,0,0,0,0,0
"Avventure dell'incredibile Ercole, Le",1985,88,NA,2.2,76,44.5,24.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,4.5,"",0,0,0,0,0,0,0
"Rakkaus kahleissa",1955,80,NA,4,8,0,0,14.5,45.5,0,24.5,14.5,0,0,0,"",0,0,0,1,0,0,0
"Ninfa plebea",1996,110,NA,5.1,16,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,4.5,4.5,"",0,0,1,1,0,0,0
"Strawberry Roan, The",1948,79,NA,6.3,25,0,0,0,4.5,4.5,24.5,24.5,24.5,4.5,4.5,"",0,0,0,0,0,0,0
"Hospitaliky",1937,5,NA,7.1,9,0,0,0,14.5,0,14.5,24.5,34.5,24.5,0,"",0,1,1,0,0,0,1
"North of Providence",2003,28,10000,9.7,7,0,0,0,0,0,0,0,14.5,0,84.5,"",0,0,0,1,0,0,1
"Hang Time",2003,7,NA,8,10,14.5,0,0,0,0,14.5,34.5,24.5,14.5,24.5,"",0,0,1,0,0,0,1
"Gamekeeper, The",1980,84,NA,6.4,16,4.5,0,4.5,0,14.5,14.5,0,44.5,14.5,0,"",0,0,0,1,0,0,0
"Lauderdale",1989,91,NA,3.7,54,14.5,14.5,4.5,14.5,4.5,4.5,4.5,0,4.5,14.5,"",0,0,1,0,0,0,0
"Paran daemun",1998,105,NA,7.1,108,4.5,0,0,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,0,1,0,0,0
"Endstation Tanke",2001,80,NA,5,25,24.5,44.5,14.5,0,4.5,0,4.5,14.5,0,4.5,"",0,0,1,0,0,1,0
"Thank You, Jeeves!",1936,57,NA,6.4,18,0,0,0,0,4.5,34.5,24.5,14.5,14.5,0,"",0,0,1,0,0,0,0
"Hue and Cry",1947,82,NA,7.2,117,0,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"",0,0,1,0,0,0,0
"Shopping Part, The",2004,12,NA,9.9,7,0,0,0,0,0,0,0,0,14.5,84.5,"",0,0,0,0,0,0,1
"Alice in Wonderland",1933,76,NA,6.4,230,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,"",0,0,0,0,0,0,0
"Business of Strangers, The",2001,84,NA,6.4,1458,4.5,4.5,4.5,4.5,14.5,14.5,24.5,14.5,4.5,4.5,"R",0,0,0,1,0,0,0
"Maroc 7",1967,91,NA,4.3,26,4.5,4.5,14.5,14.5,24.5,4.5,14.5,4.5,0,4.5,"",0,0,0,1,0,0,0
"Platinum Paradise",1980,82,NA,4,5,24.5,0,0,0,0,24.5,24.5,0,0,44.5,"",0,0,0,0,0,0,0
"My Darling Clementine",1946,102,NA,8,2488,4.5,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,24.5,"",0,0,0,0,0,0,0
"Kindergarten Cop",1990,111,NA,5.8,13476,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,4.5,"",1,0,1,0,0,0,0
"Jude",1996,123,NA,7,2238,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,"R",0,0,0,1,0,0,0
"Weather Wizards",1939,10,NA,6.2,6,0,0,0,0,14.5,34.5,45.5,0,0,0,"",0,0,0,0,0,0,1
"Winter Guest, The",1997,108,NA,6.6,977,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"R",0,0,0,1,0,0,0
"Man from Bitter Ridge, The",1955,80,NA,5.8,15,0,0,14.5,0,24.5,14.5,4.5,24.5,4.5,4.5,"",0,0,0,0,0,0,0
"Ferdinando I. re di Napoli",1959,105,NA,6.3,6,0,0,0,14.5,14.5,14.5,45.5,0,0,0,"",0,0,1,0,0,0,0
"Shottas",2002,95,200000,6.4,48,4.5,4.5,0,4.5,4.5,4.5,14.5,14.5,4.5,44.5,"",1,0,0,1,0,0,0
"Not Afraid, Not Afraid",2001,86,NA,7.8,6,0,0,0,0,0,14.5,34.5,14.5,14.5,14.5,"",0,0,0,1,0,0,0
"Goldirocks",2003,94,NA,4.6,20,14.5,0,0,14.5,4.5,14.5,14.5,14.5,14.5,14.5,"",0,0,1,0,0,0,0
"Virgin Suicides, The",1999,90,6000000,7.2,17524,4.5,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,14.5,"R",0,0,0,1,0,0,0
"Without Orders",1936,64,NA,5.8,8,0,0,0,14.5,14.5,64.5,0,14.5,0,0,"",0,0,0,1,0,0,0
"Double Man, The",1967,105,NA,5.3,101,4.5,4.5,0,14.5,14.5,24.5,14.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Deep End",1985,87,NA,8.8,10,0,14.5,0,0,0,0,14.5,34.5,0,45.5,"",0,0,0,0,0,0,0
"Zombi Holocaust",1980,81,NA,5,467,4.5,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,14.5,"",0,0,0,0,0,0,0
"Happy Birthday to Me",1981,110,2250000,4.4,425,4.5,4.5,14.5,14.5,14.5,14.5,14.5,4.5,4.5,14.5,"",0,0,0,0,0,0,0
"Fuji",1974,8,NA,6.4,5,0,0,0,0,0,84.5,24.5,0,0,0,"",0,0,0,0,0,0,1
"In Search of the Perfect 10",1986,57,NA,5.5,6,14.5,0,0,14.5,14.5,34.5,0,0,0,14.5,"",0,0,0,0,0,0,0
"Bread Maker, The",2003,82,NA,2.1,9,0,24.5,0,14.5,24.5,14.5,14.5,24.5,0,0,"",0,0,0,0,0,1,0
"Kaliber Deluxe",2000,107,NA,7.1,127,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"",0,0,0,0,0,0,0
"Mystique",1979,77,NA,6.8,5,0,0,0,0,0,24.5,24.5,44.5,24.5,0,"",0,0,0,0,0,0,0
"Tarfaya",2004,97,NA,6.5,11,0,4.5,0,4.5,0,45.5,4.5,4.5,0,4.5,"",0,0,0,0,0,0,0
"Hui nin yin fa dak bit doh",1998,128,NA,6.7,76,0,0,4.5,0,4.5,14.5,24.5,24.5,14.5,4.5,"",0,0,0,1,0,0,0
"Carnival Knowledge",2002,93,NA,7.4,5,0,0,0,0,0,0,64.5,44.5,0,0,"",0,0,0,1,0,0,0
"Frightened Man, The",1952,69,NA,6,5,0,0,0,0,24.5,64.5,24.5,0,0,0,"",0,0,0,0,0,0,0
"Ma and Pa Kettle at the Fair",1952,78,NA,6.3,72,0,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Ciakmull - L'uomo della vendetta",1970,90,NA,8.1,9,0,0,0,0,14.5,24.5,14.5,14.5,0,44.5,"",0,0,0,0,0,0,0
"Carry On Cleo",1964,92,NA,6.6,448,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"",0,0,1,0,0,0,0
"Man spricht deutsh",1988,84,NA,6.5,128,4.5,0,4.5,4.5,4.5,14.5,24.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Clown in Kabul",2002,58,NA,6.8,11,14.5,0,0,0,0,0,14.5,24.5,14.5,14.5,"",0,0,0,0,1,0,0
"Jan Dara",2001,120,NA,7.2,237,4.5,4.5,4.5,4.5,4.5,14.5,24.5,14.5,14.5,14.5,"",0,0,0,1,0,0,0
"Great Lover, The",1931,71,NA,5.4,6,0,0,0,14.5,14.5,34.5,34.5,0,0,0,"",0,0,0,1,0,0,0
"Unheimliche Geschichten",1919,112,NA,7.5,57,4.5,0,0,4.5,4.5,14.5,14.5,24.5,24.5,14.5,"",0,0,0,0,0,0,0
"Bobby Loves Mangos",1998,21,NA,7.7,92,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,24.5,24.5,"",0,0,0,0,0,0,1
"Donald's Lucky Day",1939,8,NA,8.1,51,4.5,0,4.5,0,4.5,4.5,24.5,24.5,14.5,14.5,"",0,1,1,0,0,0,1
"Order, The",2001,89,NA,4.1,1053,14.5,4.5,14.5,14.5,14.5,4.5,4.5,4.5,4.5,14.5,"R",1,0,0,1,0,0,0
"Mr. Kingstreet's War",1973,92,NA,5.9,13,4.5,0,0,4.5,0,14.5,14.5,34.5,14.5,4.5,"",0,0,0,1,0,0,0
"Shoot the Works",1934,64,NA,6.6,8,0,0,0,0,0,14.5,34.5,14.5,14.5,24.5,"",0,0,1,0,0,0,0
"Enfants de l'amour, Les",2002,90,NA,6.3,46,0,4.5,0,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"",0,0,0,1,1,0,0
"Yue kuai le, yue duo luo",1997,94,NA,6.5,64,0,4.5,4.5,4.5,4.5,14.5,24.5,24.5,4.5,4.5,"",0,0,0,1,0,1,0
"Point&Shoot",2004,96,NA,6.6,16,14.5,4.5,0,14.5,0,0,14.5,34.5,4.5,14.5,"",0,0,0,1,0,0,0
"On a Clear Day",2005,92,NA,7.3,31,4.5,0,0,0,0,4.5,14.5,14.5,14.5,34.5,"",0,0,0,1,0,0,0
"Kill Me Later",2001,89,NA,5.9,565,4.5,4.5,4.5,4.5,14.5,24.5,24.5,14.5,4.5,14.5,"R",0,0,0,1,0,1,0
"Muriel ou Le temps d'un retour",1963,115,NA,7.5,158,4.5,4.5,4.5,4.5,4.5,4.5,14.5,14.5,14.5,34.5,"",0,0,0,1,0,0,0
"Outcasts of Poker Flat, The",1937,67,NA,6,22,0,0,0,4.5,4.5,24.5,44.5,0,0,14.5,"",0,0,0,0,0,0,0
"Attila",1954,100,900000,5.2,67,4.5,4.5,4.5,14.5,14.5,34.5,4.5,4.5,0,4.5,"",0,0,0,1,0,0,0
"Do I Love You?",2002,73,NA,3.8,8,0,0,24.5,0,14.5,0,34.5,14.5,0,14.5,"",0,0,1,1,0,1,0
"Directed by John Ford",1971,99,NA,5.3,59,14.5,4.5,4.5,4.5,4.5,14.5,14.5,4.5,14.5,34.5,"",0,0,0,0,1,0,0
"Great Sioux Uprising, The",1953,80,NA,5.1,24,0,0,14.5,24.5,24.5,14.5,24.5,0,0,0,"",0,0,0,0,0,0,0
"Home of Angels",1994,90,NA,3.1,7,14.5,44.5,0,0,14.5,0,0,0,0,24.5,"",0,0,0,0,0,0,0
"Mark of the Phoenix",1958,64,NA,2.4,5,24.5,24.5,64.5,0,0,0,0,0,0,0,"",0,0,0,1,0,0,0
"Don't Give Up the Ship",1959,89,NA,6.3,100,4.5,0,4.5,4.5,14.5,24.5,24.5,14.5,4.5,14.5,"",0,0,1,0,0,0,0
"Mechanical Monsters",1941,9,NA,7.2,68,4.5,0,4.5,4.5,4.5,4.5,34.5,14.5,14.5,14.5,"",0,1,0,0,0,0,1
"Operation Ganymed",1977,118,NA,6.2,39,14.5,4.5,4.5,0,4.5,4.5,14.5,24.5,14.5,24.5,"",0,0,0,0,0,0,0
"Jenny",1970,86,NA,4.2,29,24.5,14.5,14.5,4.5,24.5,0,4.5,4.5,4.5,4.5,"",0,0,0,1,0,0,0
"Heartland Reggae",1980,90,NA,7,16,0,0,0,0,0,14.5,24.5,14.5,14.5,14.5,"",0,0,0,0,1,0,0
"Girl in the Kremlin, The",1957,81,NA,3.4,11,14.5,0,14.5,0,0,14.5,4.5,0,0,34.5,"",0,0,0,1,0,0,0
"Range Feud",1931,64,NA,4.6,44,14.5,4.5,4.5,4.5,24.5,14.5,14.5,14.5,4.5,4.5,"",0,0,0,0,0,1,0
"City Beneath the Sea",1953,87,NA,5,68,4.5,4.5,4.5,24.5,24.5,24.5,14.5,4.5,4.5,0,"",1,0,0,1,0,0,0
"Tam i z powrotem",2002,102,NA,6.4,25,4.5,0,4.5,4.5,4.5,14.5,34.5,24.5,4.5,4.5,"",1,0,0,1,0,0,0
"Traveling Saleslady",1935,65,NA,6,13,0,0,0,0,14.5,24.5,34.5,14.5,0,4.5,"",0,0,1,0,0,0,0
"Mutter Courage und ihre Kinder",1961,151,NA,6.8,9,0,0,0,14.5,34.5,0,0,34.5,14.5,14.5,"",0,0,0,1,0,0,0
